L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label
47844,6050,17,0.0,28,0,1,0,0,0,0
3456,80,17,0.0,2526411,2484144,2511,2511,0,4175016,0
54307,-6,1,2.210031844786256,124131,-322997,1,-67,23,4118885,1
54340,3306,6,0.0,434,497,7,6,27,4294768,0
54793,4433,6,0.0,60,40,1,1,22,4294967,1
34402,20359,17,0.0,28,0,1,0,0,0,0
57004,64727,17,0.0,28,0,1,0,0,0,0
36714,22,6,92.0,186,164,3,3,30,4294901,1
47844,47915,17,0.0,28,0,1,0,0,0,0
80,80,17,0.0,9007059,0,9527,0,0,4174980,0
80,80,17,0.0,2319365,0,2518,0,0,4175004,0
54098,4393,6,-1.1916025642586998,55740,-70767,9,120,22,4164737,1
80,51570,6,7.0,44,40,1,1,22,4294967,0
365,565,17,0.0,55108,0,1198,0,0,4175009,0
49753,53,17,5.126,50,125,1,1,0,4294823,0
43292,53,17,5.126,72,72,1,1,0,4294960,0
54376,3306,6,0.0,434,497,7,6,27,4294769,0
4410,1,6,238.0,40,40,1,1,20,4294967,0
80,80,6,7.0,202476,0,718,0,0,4175085,0
4444,49160,6,0.0,76472,82899496,1381,1617,24,4244768,1
41859,513,17,0.0,28,0,1,0,0,0,0
49146,3306,6,0.0,434,497,7,6,27,4294769,0
50342,28543,17,0.0,28,0,1,0,0,0,0
58028,8883,6,222.178,36962,2444,47,47,24,4175344,0
80,51804,6,7.0,718,737,4,5,30,4294967,0
3306,58002,6,20.0,294,120,4,3,29,4294967,0
35103,61481,17,0.0,28,0,1,0,0,0,0
35383,53,17,0.0,148,0,2,0,0,4289919,0
47844,17236,17,0.0,28,0,1,0,0,0,0
34270,53,17,0.0,148,0,2,0,0,4289923,0
3306,34806,6,0.0,497,434,6,7,27,4294768,0
53586,51456,17,0.0,28,0,1,0,0,0,0
39709,49163,17,0.0,28,0,1,0,0,0,0
80,80,6,7.0,2420400,0,2640,0,0,4175005,0
80,80,6,7.0,236034,0,837,0,0,4175564,0
47844,21710,17,0.0,28,0,1,0,0,0,0
53529,53,17,0.0,148,0,2,0,0,4289922,0
49101,53,17,0.0,148,0,2,0,0,4289919,0
44614,53,17,0.0,148,0,2,0,0,4289925,0
54998,4433,6,0.0,60,40,1,1,22,4294967,1
51955,4876,6,1.872011045683532,30981,-950133,13,86,22,4281167,1
39892,22,6,92.0,1658,3380,15,16,27,4289757,1
3787,1,6,238.0,40,40,1,1,20,4294967,0
36849,62287,17,0.0,28,0,1,0,0,0,0
55544,4433,6,0.0,60,40,1,1,22,4294967,1
49338,8883,6,222.178,36982,2340,45,45,24,4175921,0
43918,4433,6,0.0,60,40,1,1,22,4294967,1
4432,1,6,238.0,40,40,1,1,20,4294967,0
80,80,6,7.0,913398,0,3239,0,0,4175019,0
3306,33004,6,20.0,294,120,4,3,29,4294967,0
80,8080,6,7.0,2451480,2491320,2520,2520,0,4174992,0
41859,61142,17,0.0,28,0,1,0,0,0,0
43948,4433,6,0.0,60,40,1,1,22,4294967,1
52154,53,17,0.0,148,0,2,0,0,4289926,0
51640,53,17,0.0,148,0,2,0,0,4289919,0
35147,17332,17,0.0,28,0,1,0,0,0,0
43868,4433,6,0.0,60,40,1,1,22,4294967,1
33010,443,6,91.126,285,156,4,3,25,4294961,0
38211,443,6,91.178,843,4082,9,7,27,4288846,0
57004,5632,17,0.0,28,0,1,0,0,0,0
43530,4433,6,0.0,60,40,1,1,22,4294967,1
48386,3306,6,0.0,434,497,7,6,27,4294768,0
55632,53,17,5.126,50,125,1,1,0,4294823,0
4498,1,6,238.0,40,40,1,1,20,4294967,0
39982,123,17,0.0,76,76,1,1,0,4294951,0
43711,4433,6,0.0,60,40,1,1,22,4294967,1
38558,53,17,0.0,144,0,2,0,0,4292467,0
32094,-115,6,2.0144830646700043,189375,-611402,44,136,22,4240320,1
41859,5060,17,100.0,28,0,1,0,0,0,0
50342,20518,17,0.0,28,0,1,0,0,0,0
57004,1036,17,0.0,28,0,1,0,0,0,0
55549,53,17,0.0,148,0,2,0,0,4289919,0
48920,53,17,0.0,148,0,2,0,0,4289918,0
43512,4433,6,0.0,60,40,1,1,22,4294967,1
56167,53,17,5.126,62,137,1,1,0,4294823,0
55081,4433,6,0.0,60,40,1,1,22,4294967,1
80,80,17,0.0,9074493,0,9598,0,0,4174978,0
36849,16433,17,0.0,28,0,1,0,0,0,0
36228,32931,17,0.0,28,0,1,0,0,0,0
53828,3306,6,0.0,434,497,7,6,27,4294769,0
4314,1,6,238.0,40,40,1,1,20,4294967,0
36912,3306,6,0.0,434,497,7,6,27,4294769,0
31476,-105,6,-0.11616226565865385,-114292,256366,7,73,22,4281289,1
57004,58640,17,0.0,28,0,1,0,0,0,0
47845,34079,17,0.0,28,0,1,0,0,0,0
37394,3306,6,0.0,434,497,7,6,27,4294768,0
35147,29243,17,0.0,28,0,1,0,0,0,0
54294,4314,6,0.36707696019203123,-129351,-631730,1,47,22,4244858,1
80,8080,6,7.0,2063614,2302546,2154,2154,0,4175026,0
4171,1,6,238.0,40,40,1,1,20,4294967,0
36810,3306,6,0.0,434,497,7,6,27,4294769,0
37302,3306,6,0.0,434,497,7,6,27,4294769,0
4376,1,6,238.0,40,40,1,1,20,4294967,0
36850,1782,17,0.0,28,0,1,0,0,0,0
43927,53,17,0.0,148,0,2,0,0,4289921,0
2115,1,6,238.0,40,40,1,1,20,4294967,0
3306,36272,6,0.0,497,434,6,7,27,4294769,0
3456,80,17,0.0,8976719,9410188,9590,9590,0,4174983,0
50342,4500,17,79.0,28,0,1,0,0,0,0
80,80,17,0.0,9069874,0,9594,0,0,4174984,0
0,0,6,0.0,3984693,0,5718,0,0,4175009,0
49154,44126,6,0.0,216,385,4,5,27,4289959,0
54244,3306,6,0.0,434,497,7,6,27,4294769,0
44030,4433,6,0.0,60,40,1,1,22,4294967,1
47844,19227,17,0.0,28,0,1,0,0,0,0
61786,21868,17,0.0,28,0,1,0,0,0,0
45079,445,6,41.0,4525,204,6,4,31,4294949,1
50219,53,17,0.0,148,0,2,0,0,4289919,0
52532,360,6,0.9945149707841977,-76978,-1059043,-1,2,23,4253619,1
33495,445,6,0.0,64533,1468,17,22,31,4284894,1
33164,60423,17,0.0,28,0,1,0,0,0,0
0,0,6,0.0,1361640,0,1560,0,0,4175050,0
4149,1,6,238.0,40,40,1,1,20,4294967,0
80,80,17,0.0,2321640,0,2520,0,0,4174994,0
58253,443,6,91.126,285,156,4,3,25,4294947,0
58028,8883,6,222.178,37239,2652,51,51,24,4177325,0
0,0,1,0.0,262,0,2,0,0,975491,1
4070,1,6,238.0,40,40,1,1,20,4294967,0
2478,1,6,238.0,40,40,1,1,20,4294967,0
52806,53,17,0.0,144,0,2,0,0,4292466,0
4309,1,6,238.0,40,40,1,1,20,4294967,0
48590,3306,6,0.0,434,497,7,6,27,4294768,0
4024,1,6,238.0,40,40,1,1,20,4294967,0
53585,33872,17,0.0,28,0,1,0,0,0,0
48401,53,17,0.0,148,0,2,0,0,4289919,0
59552,8883,6,222.178,39908,5304,102,102,24,4176381,0
54005,484,6,2.364236286932051,251299,121437,28,24,22,4277273,1
46926,53,17,0.0,148,0,2,0,0,4289923,0
36229,38498,17,0.0,28,0,1,0,0,0,0
0,0,1,0.0,180,0,2,0,0,4269495,1
36228,51255,17,0.0,28,0,1,0,0,0,0
37572,53,17,5.126,50,125,1,1,0,4294824,0
37151,53,17,0.0,148,0,2,0,0,4289924,0
43980,4433,6,0.0,60,40,1,1,22,4294967,1
53982,3306,6,0.0,434,497,7,6,27,4294769,0
80,80,17,0.0,2030256,0,2154,0,0,4175028,0
58267,53,17,0.0,148,0,2,0,0,4289919,0
45246,53,17,5.126,72,72,1,1,0,4294960,0
43639,53,17,0.0,148,0,2,0,0,4289925,0
41859,1782,17,0.0,28,0,1,0,0,0,0
53281,19047,17,0.0,28,0,1,0,0,0,0
55229,4221,6,0.20653820142481571,57407,27462,66,-30,21,4286313,1
39756,3306,6,0.0,434,497,7,6,27,4294769,0
54231,53,17,0.0,144,0,2,0,0,4292466,0
49130,3306,6,0.0,434,497,7,6,27,4294769,0
47538,53,17,0.0,148,0,2,0,0,4289928,0
47141,53,17,0.0,144,0,2,0,0,4292466,0
2527,1,6,238.0,40,40,1,1,20,4294967,0
3306,57242,6,20.0,294,120,4,3,29,4294967,0
80,80,17,0.0,634622,0,689,0,0,4262219,0
80,80,6,7.0,2418765,0,2638,0,0,4175016,0
40110,3306,6,0.0,434,497,7,6,27,4294769,0
4329,1,6,238.0,40,40,1,1,20,4294967,0
4550,1,6,238.0,40,40,1,1,20,4294967,0
63032,53,17,5.239,71,1202,1,1,0,4294778,0
0,0,1,0.0,262,0,2,0,0,4265581,1
3306,56094,6,20.0,294,120,4,3,29,4294967,0
41698,53,17,5.126,62,137,1,1,0,4294823,0
53585,7,17,0.0,32,0,1,0,0,0,0
48648,3306,6,0.0,434,497,7,6,27,4294767,0
34614,53,17,5.126,67,245,1,1,0,4294822,0
54912,53,17,0.0,144,0,2,0,0,4292466,0
80,80,6,7.0,2415416,0,2635,0,0,4175013,0
3866,1,6,238.0,40,40,1,1,20,4294967,0
44934,53,17,0.0,144,0,2,0,0,4292466,0
80,80,6,7.0,2419807,0,2639,0,0,4175037,0
4163,1,6,238.0,40,40,1,1,20,4294967,0
4179,1,6,238.0,40,40,1,1,20,4294967,0
47934,18113,17,0.0,28,0,1,0,0,0,0
57004,40622,17,0.0,28,0,1,0,0,0,0
4067,1,6,238.0,40,40,1,1,20,4294967,0
80,53016,6,7.0,759,435,5,5,27,4294909,0
50342,19660,17,0.0,28,0,1,0,0,0,0
57543,53,17,0.0,144,0,2,0,0,4292466,0
55575,4435,6,3.248026673915386,-72768,-232219,-29,155,22,4255768,1
43309,4433,6,0.0,60,40,1,1,22,4294967,1
44538,53,17,5.126,72,72,1,1,0,4294959,0
42345,53,17,0.0,148,0,2,0,0,4289919,0
0,0,6,0.0,3946628,0,5664,0,0,4174995,0
0,0,1,0.0,180,0,2,0,0,4268059,1
3306,51626,6,20.0,294,120,4,3,29,4294967,0
55483,4433,6,0.0,60,40,1,1,22,4294967,1
33128,453,6,93.19597941310477,121524,-315873,28,144,22,4298847,1
37070,3306,6,0.0,434,497,7,6,27,4294769,0
4444,49160,6,0.0,208,200,2,1,24,4294914,1
25,51826,6,3.0,330,378,5,7,27,4286428,0
3306,47762,6,20.0,294,120,4,3,29,4294967,0
58747,53,17,0.0,148,0,2,0,0,4289919,0
50298,53,17,0.0,144,0,2,0,0,4289919,0
47588,53,17,0.0,148,0,2,0,0,4289919,0
4152,1,6,238.0,40,40,1,1,20,4294967,0
48992,3306,6,0.0,434,497,7,6,27,4294767,0
36850,407,17,0.0,28,0,1,0,0,0,0
0,0,1,0.0,492,0,2,0,0,4269365,1
0,0,1,0.0,262,0,2,0,0,4266092,1
36849,8900,17,0.0,28,0,1,0,0,0,0
16540,53,17,5.178,79,216,1,1,0,4294731,0
8080,80,6,7.0,9518736,8918110,9597,9597,0,4174981,0
0,0,6,0.0,1361177,0,1559,0,0,4175074,0
3879,1,6,238.0,40,40,1,1,20,4294967,0
47844,1101,17,0.0,28,0,1,0,0,0,0
43419,4433,6,0.0,60,40,1,1,22,4294967,1
52395,53,17,0.0,148,0,2,0,0,4289924,0
36849,20360,17,0.0,28,0,1,0,0,0,0
43646,4433,6,0.0,60,40,1,1,22,4294967,1
34401,20518,17,0.0,28,0,1,0,0,0,0
138,138,17,0.0,472,0,2,0,0,1638009,0
36228,137,17,0.0,78,0,1,0,0,0,0
36849,55544,17,0.0,28,0,1,0,0,0,0
51360,53,17,0.0,144,0,2,0,0,4289923,0
36643,53,17,0.0,148,0,2,0,0,4289922,0
38006,53,17,5.126,50,125,1,1,0,4294824,0
35103,25240,17,0.0,28,0,1,0,0,0,0
2509,1,6,238.0,40,40,1,1,20,4294967,0
55031,4433,6,0.0,60,40,1,1,22,4294967,1
43707,4433,6,0.0,60,40,1,1,22,4294967,1
3306,59238,6,20.0,294,120,4,3,29,4294967,0
50342,20031,17,0.0,28,0,1,0,0,0,0
53585,30365,17,0.0,28,0,1,0,0,0,0
4052,1,6,238.0,40,40,1,1,20,4294967,0
36830,22,6,92.0,1658,3380,15,16,27,4293005,1
3230,1,6,238.0,40,40,1,1,20,4294967,0
53158,53,17,5.126,50,125,1,1,0,4294959,0
0,0,6,0.0,1354408,0,1551,0,0,4175035,0
42736,53,17,5.126,67,245,1,1,0,4294821,0
61787,61481,17,0.0,28,0,1,0,0,0,0
43880,4433,6,0.0,60,40,1,1,22,4294967,1
365,565,17,0.0,49266,0,1071,0,0,4175038,0
49152,3306,6,0.0,434,497,7,6,27,4294767,0
48976,3306,6,0.0,434,497,7,6,27,4294769,0
36850,19181,17,0.0,28,0,1,0,0,0,0
365,565,17,0.0,237084,0,5154,0,0,4174982,0
-3890,-16,6,-0.016620986883665756,-257558,-413011,10,36,22,4258513,1
3961,1,6,238.0,40,40,1,1,20,4294967,0
55202,4433,6,0.0,60,40,1,1,22,4294967,1
36850,5002,17,0.0,28,0,1,0,0,0,0
42155,53,17,0.0,144,0,2,0,0,4292467,0
35619,53,17,0.0,148,0,2,0,0,4289919,0
36886,3306,6,0.0,434,497,7,6,27,4294768,0
41307,8883,6,222.178,36988,2392,46,46,24,4179163,0
36850,965,17,0.0,28,0,1,0,0,0,0
3306,688,6,20.0,294,120,4,3,29,4294967,0
47844,21674,17,0.0,28,0,1,0,0,0,0
44045,4433,6,0.0,60,40,1,1,22,4294967,1
4222,1,6,238.0,40,40,1,1,20,4294967,0
46101,53,17,0.0,148,0,2,0,0,4289921,0
41859,37212,17,0.0,28,0,1,0,0,0,0
36722,22,6,92.0,1658,3380,15,16,27,4290489,1
43639,4433,6,0.0,60,40,1,1,22,4294967,1
42956,4433,6,0.0,60,40,1,1,22,4294967,1
3872,1,6,238.0,40,40,1,1,20,4294967,0
34410,631,17,0.0,28,0,1,0,0,0,0
37338,3306,6,0.0,434,497,7,6,27,4294769,0
55344,4433,6,0.0,60,40,1,1,22,4294967,1
39990,22,6,92.0,186,164,3,3,30,4294965,1
58772,53,17,0.0,148,0,2,0,0,4289919,0
50343,34125,17,0.0,28,0,1,0,0,0,0
38621,53,17,0.0,148,0,2,0,0,4289919,0
80,80,17,0.0,2319365,0,2518,0,0,4175016,0
43821,4433,6,0.0,60,40,1,1,22,4294967,1
34401,20762,17,0.0,28,0,1,0,0,0,0
80,80,6,7.0,236880,0,840,0,0,4175067,0
60891,53,17,5.126,67,245,1,1,0,4294782,0
45197,53,17,0.0,148,0,2,0,0,4289927,0
57004,58797,17,0.0,28,0,1,0,0,0,0
36529,53,17,5.126,62,137,1,1,0,4294823,0
80,80,6,7.0,2419194,0,2639,0,0,4175051,0
53912,3306,6,0.0,434,497,7,6,27,4294768,0
4380,1,6,238.0,40,40,1,1,20,4294967,0
44016,4433,6,0.0,60,40,1,1,22,4294967,1
35790,5353,17,0.0,74,0,1,0,0,0,0
39837,53,17,0.0,148,0,2,0,0,4289921,0
36228,21576,17,0.0,28,0,1,0,0,0,0
38737,53,17,5.126,50,125,1,1,0,4294823,0
43912,4433,6,0.0,60,40,1,1,22,4294967,1
35459,445,6,41.0,4525,204,6,4,31,4294928,1
1479,1,6,238.0,40,40,1,1,20,4294967,0
58028,8883,6,222.178,37414,2600,50,50,24,4176074,0
3456,80,17,0.0,2534640,2490960,2520,2520,0,4175000,0
39157,162,6,0.7184420994301536,-134583,-222568,16,27,23,4285421,1
33758,53,17,0.0,144,0,2,0,0,4292467,0
4525,1,6,238.0,40,40,1,1,20,4294967,0
48699,53,17,5.126,50,125,1,1,0,4294824,0
3259,1,6,238.0,40,40,1,1,20,4294967,0
80,41442,6,7.0,834,743,6,6,31,4294967,0
56445,4428,6,1.9736259935785576,66816,-432540,30,19,27,4271446,1
1471,1,6,238.0,40,40,1,1,20,4294967,0
80,39332,6,7.0,104,100,2,2,22,4294961,0
36849,37444,17,0.0,28,0,1,0,0,0,0
36229,18255,17,0.0,28,0,1,0,0,0,0
80,60464,6,7.0,643,104,3,2,25,4294960,0
3306,57730,6,20.0,294,120,4,3,29,4294967,0
33331,53,17,5.126,67,245,1,1,0,4294786,0
42058,53,17,5.126,72,72,1,1,0,4294960,0
54036,3306,6,0.0,434,497,7,6,27,4294768,0
41443,538,6,1.2679882501122497,-101691,-510826,-5,76,23,4268852,1
110,48088,6,2.0,343,376,5,7,27,4288959,0
41605,53,17,5.126,67,245,1,1,0,4294678,0
36849,19718,17,0.0,28,0,1,0,0,0,0
3750,1,6,238.0,40,40,1,1,20,4294967,0
43577,4433,6,0.0,60,40,1,1,22,4294967,1
365,565,17,0.0,237176,0,5156,0,0,4175000,0
50342,19374,17,0.0,28,0,1,0,0,0,0
80,80,6,7.0,2267798,0,2474,0,0,1205197,0
41593,778,6,2.131748129888562,-2873,323101,18,8,23,4283630,1
80,8080,6,7.0,2440148,2478717,2507,2507,0,4175625,0
40726,2362,17,0.0,28,0,1,0,0,0,0
53981,53,17,0.0,144,0,2,0,0,4289923,0
53848,3306,6,0.0,434,497,7,6,27,4294769,0
3456,80,17,0.0,8981411,9414213,9593,9593,0,4174976,0
-3468,4253,6,0.8545745147173028,61912,-365794,15,93,23,4318299,1
3306,52208,6,0.0,497,434,6,7,27,4294769,0
3827,1,6,238.0,40,40,1,1,20,4294967,0
36849,21000,17,0.0,28,0,1,0,0,0,0
41046,4450,6,32.79537263104778,62106,168218,15,30,2,4276786,1
52652,53,17,5.126,72,72,1,1,0,4294958,0
3958,1,6,238.0,40,40,1,1,20,4294967,0
80,36430,6,7.0,730,364,5,4,27,4294966,0
0,0,6,0.0,1357814,0,1556,0,0,4175120,0
36228,19728,17,0.0,28,0,1,0,0,0,0
37266,3306,6,0.0,434,497,7,6,27,4294769,0
43502,4433,6,0.0,60,40,1,1,22,4294967,1
55533,4433,6,0.0,60,40,1,1,22,4294967,1
39992,3306,6,0.0,434,497,7,6,27,4294769,0
34401,22043,17,0.0,28,0,1,0,0,0,0
32939,53,17,0.0,144,0,2,0,0,4292466,0
33010,443,6,91.126,150,98,2,1,24,4294961,0
47013,53,17,5.126,72,72,1,1,0,4294957,0
54258,172,0,1.0480725809527605,-187601,-102285,38,69,30,-683331,1
58556,53,17,5.126,67,245,1,1,0,4294823,0
54454,3306,6,0.0,434,497,7,6,27,4294768,0
42680,166,6,-0.31235597759551326,134107,427802,-37,29,22,4264325,1
57384,53,17,0.0,148,0,2,0,0,4289919,0
35147,50099,17,0.0,28,0,1,0,0,0,0
49154,3306,6,0.0,434,497,7,6,27,4294769,0
80,42632,6,7.0,60,614,1,2,26,4283581,0
48996,3306,6,0.0,434,497,7,6,27,4294769,0
48838,3306,6,0.0,434,497,7,6,27,4294769,0
60664,53,17,0.0,148,0,2,0,0,4289927,0
53879,5355,17,0.0,100,0,2,0,0,4294871,0
4354,1,6,238.0,40,40,1,1,20,4294967,0
59552,8883,6,222.178,38943,4056,78,78,24,4178590,0
3398,1,6,238.0,40,40,1,1,20,4294967,0
34562,53,17,0.0,148,0,2,0,0,4289925,0
33163,16938,17,0.0,28,0,1,0,0,0,0
32912,53,17,0.0,144,0,2,0,0,4292466,0
34401,1020,17,0.0,28,0,1,0,0,0,0
51778,53,17,0.0,148,0,2,0,0,4289919,0
45567,53,17,5.126,67,245,1,1,0,4294823,0
42010,53,17,5.126,50,125,1,1,0,4294823,0
2132,1,6,238.0,40,40,1,1,20,4294967,0
80,80,17,0.0,677637,0,736,0,0,4259867,0
39660,3306,6,0.0,434,497,7,6,27,4294769,0
40726,16430,17,0.0,28,0,1,0,0,0,0
46061,53,17,0.0,148,0,2,0,0,4289926,0
48756,3306,6,0.0,434,497,7,6,27,4294769,0
3306,32982,6,20.0,294,120,4,3,29,4294967,0
53271,4393,6,0.7149129596500226,-90279,-134252,27,-18,22,4303800,1
35148,21525,17,0.0,28,0,1,0,0,0,0
41185,53,17,0.0,148,0,2,0,0,4289919,0
4080,1,6,238.0,40,40,1,1,20,4294967,0
40514,53,17,0.0,148,0,2,0,0,4289921,0
40726,44101,17,0.0,28,0,1,0,0,0,0
50342,17184,17,0.0,28,0,1,0,0,0,0
36228,49211,17,0.0,28,0,1,0,0,0,0
3306,43006,6,20.0,294,120,4,3,29,4294967,0
80,80,6,7.0,8850190,0,9598,0,0,4174971,0
27547,53,17,0.0,77,831,1,1,0,4294955,0
53120,4570,6,1.727484462112129,348170,78537,53,15,22,4292878,1
3333,1,6,238.0,40,40,1,1,20,4294967,0
41859,59207,17,0.0,28,0,1,0,0,0,0
3372,1,6,238.0,40,40,1,1,20,4294967,0
49162,3306,6,0.0,434,497,7,6,27,4294767,0
54974,4433,6,0.0,60,40,1,1,22,4294967,1
55689,4433,6,0.0,60,40,1,1,22,4294967,1
3306,53550,6,20.0,294,120,4,3,29,4294967,0
10143,53,17,0.0,90,301,1,1,0,4294751,0
47844,989,17,0.0,28,0,1,0,0,0,0
58230,53,17,0.0,148,0,2,0,0,4289919,0
4014,1,6,238.0,40,40,1,1,20,4294967,0
3306,53072,6,20.0,294,120,4,3,29,4294967,0
47844,30365,17,0.0,28,0,1,0,0,0,0
53451,53,17,0.0,144,0,2,0,0,4289922,0
41859,1090,17,0.0,28,0,1,0,0,0,0
48642,3306,6,0.0,434,497,7,6,27,4294769,0
35044,280,6,86.53216894397211,-34906,-18670,-2,81,22,4263006,1
43484,4433,6,0.0,60,40,1,1,22,4294967,1
54006,3306,6,0.0,434,497,7,6,27,4294767,0
80,80,17,0.0,2320367,0,2519,0,0,4175051,0
60825,53,17,0.0,148,0,2,0,0,4289928,0
3306,57224,6,20.0,294,120,4,3,29,4294967,0
80,80,6,7.0,2419363,0,2639,0,0,4175020,0
35147,54807,17,0.0,28,0,1,0,0,0,0
53638,53,17,0.0,74,0,1,0,0,0,0
40002,22,6,92.0,1658,3380,15,16,27,4292543,1
50342,44160,17,0.0,28,0,1,0,0,0,0
35104,17585,17,0.0,28,0,1,0,0,0,0
43233,53,17,0.0,148,0,2,0,0,4289919,0
53819,4242,6,0.6841330590397141,185956,-34110,-35,10,22,4271988,1
43378,4433,6,0.0,60,40,1,1,22,4294967,1
43176,4433,6,0.0,60,40,1,1,22,4294967,1
-4441,4484,6,0.4633632670293347,244402,-498648,-40,14,32,4259130,1
3306,55030,6,20.0,294,120,4,3,29,4294967,0
36156,-386,6,0.1750165665704637,-300376,211970,26,34,22,4222304,1
80,80,17,0.0,630730,0,685,0,0,4262385,0
48912,3306,6,0.0,434,497,7,6,27,4294769,0
36865,445,6,41.0,4525,204,6,4,31,4294925,1
39710,54807,17,0.0,28,0,1,0,0,0,0
365,565,17,0.0,54970,0,1195,0,0,4175042,0
41860,19022,17,0.0,28,0,1,0,0,0,0
3275,1,6,238.0,40,40,1,1,20,4294967,0
50342,23781,17,0.0,28,0,1,0,0,0,0
42804,513,6,0.0,173,164,3,3,30,4294965,0
4161,1,6,238.0,40,40,1,1,20,4294967,0
36229,18134,17,0.0,28,0,1,0,0,0,0
33734,53,17,5.126,62,137,1,1,0,4294822,0
50342,37602,17,0.0,28,0,1,0,0,0,0
42478,4199,6,1.1108418700060247,-14010,-932507,19,8,22,4082222,1
43040,4433,6,0.0,60,40,1,1,22,4294967,1
39709,1045,17,0.0,28,0,1,0,0,0,0
36760,22,6,92.0,186,164,3,3,30,4294966,1
40835,53,17,0.0,148,0,2,0,0,4289925,0
55217,4433,6,0.0,60,40,1,1,22,4294967,1
60957,53,17,0.0,148,0,2,0,0,4289922,0
4138,1,6,238.0,40,40,1,1,20,4294967,0
49338,8883,6,222.178,36879,2288,44,44,24,4176438,0
35927,53,17,0.0,144,0,2,0,0,4289928,0
80,37792,6,7.0,52,116,1,2,21,4268414,0
52285,53,17,0.0,144,0,2,0,0,4292466,0
80,80,6,7.0,8792572,0,9535,0,0,4174985,0
57004,20762,17,0.0,28,0,1,0,0,0,0
59620,53,17,0.0,148,0,2,0,0,4289921,0
54902,53,17,0.0,144,0,2,0,0,4292467,0
61787,49182,17,0.0,28,0,1,0,0,0,0
80,80,17,0.0,2321640,0,2520,0,0,4174997,0
3087,1,6,238.0,40,40,1,1,20,4294967,0
35147,21261,17,0.0,28,0,1,0,0,0,0
54805,4433,6,0.0,60,40,1,1,22,4294967,1
34401,41370,17,0.0,28,0,1,0,0,0,0
43988,4433,6,0.0,60,40,1,1,22,4294967,1
61382,5355,17,0.0,104,0,2,0,0,4294858,0
138,138,17,0.0,787,0,3,0,0,3912619,0
40014,3306,6,0.0,434,497,7,6,27,4294769,0
3306,45172,6,20.0,242,120,3,3,29,4294967,0
58028,8883,6,222.178,37058,2496,48,48,24,4179920,0
33224,53,17,5.22,68,100,1,1,0,4294958,0
55867,53,17,0.0,148,0,2,0,0,4289925,0
56274,53,17,0.0,518,0,7,0,0,4287978,0
56491,53,17,0.0,144,0,2,0,0,4292466,0
80,80,17,0.0,9071647,0,9594,0,0,4174980,0
3456,80,17,0.0,8922930,9354435,9531,9531,0,4174984,0
35103,34358,17,0.0,28,0,1,0,0,0,0
52577,53,17,0.0,148,0,2,0,0,4289919,0
80,47960,6,7.0,1414,278,6,5,27,4288915,0
80,8080,6,7.0,2451480,2491320,2520,2520,0,4174997,0
4041,1,6,238.0,40,40,1,1,20,4294967,0
43963,4433,6,0.0,60,40,1,1,22,4294967,1
4065,1,6,238.0,40,40,1,1,20,4294967,0
43936,4433,6,0.0,60,40,1,1,22,4294967,1
39870,3306,6,0.0,434,497,7,6,27,4294767,0
-5992,4135,6,-0.9455499657211424,-131410,863346,-14,129,22,4263174,1
80,8080,6,7.0,2450235,2490014,2519,2519,0,4175025,0
45738,53,17,0.0,148,0,2,0,0,4289919,0
365,565,17,0.0,66194,0,1439,0,0,4175109,0
34632,53,17,0.0,144,0,2,0,0,4292466,0
35104,1037,17,0.0,28,0,1,0,0,0,0
45957,53,17,0.0,144,0,2,0,0,4289919,0
50818,53,17,0.0,144,0,2,0,0,4289924,0
43675,4433,6,0.0,60,40,1,1,22,4294967,1
43253,4433,6,0.0,60,40,1,1,22,4294967,1
0,0,1,0.0,6750,0,120,0,0,4176433,1
54852,53,17,0.0,144,0,2,0,0,4292466,0
3306,34078,6,20.0,294,120,4,3,29,4294967,0
37250,53,17,0.0,144,0,2,0,0,4289919,0
57004,1050,17,0.0,28,0,1,0,0,0,0
40222,3306,6,0.0,434,497,7,6,27,4294768,0
3306,53586,6,20.0,294,120,4,3,29,4294967,0
54822,4433,6,0.0,60,40,1,1,22,4294967,1
43559,4433,6,0.0,60,40,1,1,22,4294967,1
4113,1,6,238.0,40,40,1,1,20,4294967,0
48662,3306,6,0.0,434,497,7,6,27,4294769,0
42773,53,17,0.0,148,0,2,0,0,4289921,0
41402,53,17,0.0,148,0,2,0,0,4289920,0
39994,3306,6,0.0,434,497,7,6,27,4294768,0
29785,4617,6,0.882486374213233,-45337,-558010,7,73,21,4286135,1
39709,18004,17,0.0,28,0,1,0,0,0,0
36228,49182,17,0.0,28,0,1,0,0,0,0
80,34418,6,7.0,63576,17805,44,29,27,4294763,0
36980,53,17,5.126,50,125,1,1,0,4294824,0
39520,4572,6,-0.18523916089353346,298181,-595266,-48,-63,22,4321356,1
39854,3306,6,0.0,434,497,7,6,27,4294768,0
39709,5060,17,100.0,28,0,1,0,0,0,0
37093,498,6,-1.0384446579260538,-91210,-188992,34,-19,22,4289189,1
-420,4607,6,0.6865574745886308,-116045,-732680,15,112,27,4252935,1
-334,463,6,0.9299098126920513,188025,-503914,-9,51,22,4267913,1
0,0,1,0.0,346,0,3,0,0,900162,1
