L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label
42826,80,6,7.0,52,0,1,0,20,0,1
59340,80,6,7.0,683,1340,5,4,27,4260546,1
38794,80,6,7.0,40,0,1,0,4,0,1
46524,53,17,5.126,67,245,1,1,0,4294958,0
56610,80,6,7.0,764,770,7,5,31,0,1
49816,53,17,0.0,148,0,2,0,0,4289919,0
40992,80,6,7.0,112,0,2,0,22,1898083,1
33416,80,6,7.0,722,1288,5,3,30,4274618,1
59578,80,6,7.0,758,1340,5,4,27,4262251,1
48300,80,6,7.0,112,0,2,0,22,670969,1
53064,80,6,7.0,616,1340,5,4,27,4264122,1
38656,80,6,7.0,743,770,7,5,31,0,1
46974,80,6,7.0,865,710,6,4,31,4266790,1
55294,80,6,7.0,52,0,1,0,20,0,1
365,565,17,0.0,66240,0,1440,0,0,4175038,0
47172,80,6,7.0,618,1340,5,4,27,4261019,1
36116,80,6,7.0,745,770,7,5,31,0,1
49410,80,6,7.0,882,770,7,5,31,0,1
35280,80,6,7.0,841,770,7,5,31,0,1
38188,80,6,7.0,658,710,5,4,27,4289921,1
53172,80,6,7.0,711,1340,5,4,27,4264144,1
55096,80,6,7.0,532,1340,5,4,27,4260416,1
60052,80,6,7.0,955,770,7,5,31,0,1
60558,80,6,7.0,918,770,7,5,31,0,1
37292,80,6,7.0,112,0,2,0,22,390821,1
58618,80,6,7.0,951,1340,5,4,27,4278573,1
60404,80,6,7.0,927,770,7,5,31,0,1
55724,80,6,7.0,1003,770,7,5,31,0,1
49796,80,6,7.0,112,0,2,0,22,557487,1
38252,80,6,7.0,824,770,7,5,31,0,1
36564,80,6,7.0,651,710,5,4,27,4282960,1
47308,80,6,7.0,4292,770,15,5,31,0,1
34401,67,17,18.0,28,0,1,0,0,0,0
57628,80,6,7.0,886,770,7,5,31,0,1
37446,80,6,7.0,52,0,1,0,20,0,1
35460,80,6,7.0,693,1340,5,4,27,4278878,1
53604,80,6,7.0,611,1340,5,4,27,4277479,1
43070,80,6,7.0,52,0,1,0,20,0,1
36084,80,6,7.0,112,0,2,0,22,1763868,1
56382,80,6,7.0,595,1340,5,4,27,4260502,1
57506,80,6,7.0,760,1340,5,4,27,4261303,1
38030,80,6,7.0,112,0,2,0,22,1818438,1
60606,80,6,7.0,827,770,7,5,31,0,1
59474,80,6,7.0,52,0,1,0,20,0,1
43354,80,6,7.0,738,710,6,4,31,4280967,1
42862,80,6,7.0,682,770,7,5,31,0,1
3914,1,6,238.0,40,40,1,1,20,4294967,0
54444,80,6,7.0,668,1340,5,4,27,4260355,1
56542,80,6,7.0,52,0,1,0,20,0,1
61786,19625,17,0.0,28,0,1,0,0,0,0
58508,80,6,7.0,592,1288,5,3,30,4274636,1
36210,80,6,7.0,653,710,5,4,27,4283161,1
34401,54321,17,0.0,28,0,1,0,0,0,0
60330,80,6,7.0,431,682,5,4,25,4294784,1
53344,80,6,7.0,757,770,7,5,31,0,1
34654,80,6,7.0,748,710,5,4,27,4282969,1
38288,80,6,7.0,1765,770,9,5,31,0,1
41988,80,6,7.0,686,1288,5,3,30,4276022,1
35122,80,6,7.0,797,770,7,5,31,0,1
0,0,1,0.0,848,0,3,0,0,4279719,1
40046,80,6,7.0,850,770,7,5,31,0,1
42408,80,6,7.0,986,770,7,5,31,0,1
51496,80,6,7.0,894,1340,5,4,27,4262979,1
58012,80,6,7.0,800,770,7,5,31,0,1
53164,80,6,7.0,52,0,1,0,20,0,1
48814,80,6,7.0,96,0,2,0,22,317305,1
33804,53,17,5.126,72,72,1,1,0,4294959,0
46894,80,6,7.0,606,1340,5,4,27,4260664,1
41598,80,6,7.0,611,658,5,3,30,4291890,1
55893,53,17,5.126,50,125,1,1,0,4294958,0
45872,80,6,7.0,790,770,7,5,31,0,1
33732,80,6,7.0,948,770,7,5,31,0,1
40698,80,6,7.0,2256,770,10,5,31,0,1
58842,80,6,7.0,751,770,7,5,31,0,1
17968,53,17,0.0,56,1125,1,1,0,4294778,0
43283,53,17,0.0,148,0,2,0,0,4289919,0
40658,80,6,7.0,887,770,7,5,31,0,1
55288,80,6,7.0,980,1340,5,4,27,4278048,1
56386,80,6,7.0,52,0,1,0,20,0,1
56150,80,6,7.0,1164,770,8,5,31,0,1
34232,80,6,7.0,690,710,5,4,27,4289912,1
4341,1,6,238.0,40,40,1,1,20,4294967,0
59716,80,6,7.0,565,710,5,4,27,4289918,1
54856,80,6,7.0,781,710,6,4,31,4287652,1
38660,80,6,7.0,3156,770,13,5,31,0,1
34364,80,6,7.0,1576,1340,8,4,27,4260456,1
38870,80,6,7.0,906,770,7,5,31,0,1
53214,80,6,7.0,112,0,2,0,22,62207,1
80,80,17,0.0,2320326,0,2519,0,0,4175025,0
37956,80,6,7.0,112,0,2,0,22,1818474,1
36224,80,6,7.0,112,0,2,0,22,1763841,1
56904,80,6,7.0,794,1340,5,4,27,4261679,1
54064,80,6,7.0,727,770,7,5,31,0,1
54466,80,6,7.0,677,1340,5,4,27,4260371,1
52906,80,6,7.0,52,0,1,0,20,0,1
47844,17845,17,0.0,28,0,1,0,0,0,0
57578,80,6,7.0,754,770,7,5,31,0,1
57464,80,6,7.0,52,0,1,0,20,0,1
44228,80,6,7.0,934,710,6,4,31,4275212,1
53438,80,6,7.0,785,1340,5,4,27,4267990,1
52328,80,6,7.0,799,1340,5,4,27,4260382,1
34732,80,6,7.0,616,710,5,4,27,4282973,1
42254,80,6,7.0,612,710,6,4,31,4281435,1
47720,80,6,7.0,885,1340,5,4,27,4276527,1
0,0,1,0.0,262,0,2,0,0,4266116,1
58678,53,17,0.0,148,0,2,0,0,4289919,0
41526,80,6,7.0,881,770,7,5,31,0,1
44466,80,6,7.0,695,710,6,4,31,4275254,1
42302,53,17,5.126,62,137,1,1,0,4294823,0
37100,3306,6,0.0,434,497,7,6,27,4294769,0
48728,80,6,7.0,676,710,5,4,27,4283057,1
53256,80,6,7.0,669,710,5,4,27,4283376,1
37532,80,6,7.0,676,710,5,4,27,4282950,1
38642,53,17,0.0,148,0,2,0,0,4289922,0
57838,80,6,7.0,52,0,1,0,20,0,1
53280,19632,17,0.0,28,0,1,0,0,0,0
56436,80,6,7.0,712,1340,5,4,27,4262238,1
53540,80,6,7.0,611,1340,5,4,27,4278349,1
32814,80,6,7.0,727,1340,6,4,31,4237758,1
39012,80,6,7.0,864,1340,5,4,31,4262503,1
53354,80,6,7.0,759,770,7,5,31,0,1
48118,80,6,7.0,112,0,2,0,22,671026,1
55416,80,6,7.0,735,1340,5,4,27,4262648,1
53456,80,6,7.0,52,0,1,0,20,0,1
54590,80,6,7.0,52,0,1,0,20,0,1
42144,80,6,7.0,869,770,7,5,31,0,1
0,0,1,0.0,326,0,2,0,0,4294942,1
52244,80,6,7.0,884,770,7,5,31,0,1
46446,80,6,7.0,824,1340,5,4,27,4261749,1
56471,53,17,0.0,148,0,2,0,0,4289919,0
43264,80,6,7.0,857,710,6,4,31,4280955,1
42676,80,6,7.0,4414,834,13,6,31,0,1
60102,80,6,7.0,776,770,7,5,31,0,1
51162,80,6,7.0,873,1340,5,4,27,4278615,1
33570,80,6,7.0,902,770,7,5,31,0,1
57098,80,6,7.0,1045,770,7,5,31,0,1
56788,80,6,7.0,52,0,1,0,20,0,1
3306,52744,6,20.0,294,120,4,3,29,4294967,0
33314,80,6,7.0,706,770,7,5,31,0,1
53006,80,6,7.0,710,770,7,5,31,0,1
39946,80,6,7.0,844,770,7,5,31,0,1
51900,80,6,7.0,821,1340,5,4,27,4263718,1
56562,80,6,7.0,841,1392,6,5,27,4262562,1
51230,80,6,7.0,930,1340,6,4,31,4240053,1
40342,80,6,7.0,443,759,5,5,27,4294931,1
42616,80,6,7.0,52,0,1,0,20,0,1
46722,80,6,7.0,5326,770,13,5,31,0,1
45187,53,17,0.0,148,0,2,0,0,4289920,0
53000,80,6,7.0,878,710,5,4,27,4282927,1
39164,80,6,7.0,112,0,2,0,22,1863476,1
36844,80,6,7.0,848,710,5,4,27,4283169,1
36234,80,6,7.0,112,0,2,0,22,1763839,1
46023,53,17,5.126,67,245,1,1,0,4294786,0
57322,80,6,7.0,817,770,7,5,31,0,1
55436,80,6,7.0,858,770,7,5,31,0,1
41494,80,6,7.0,739,1340,6,4,31,4276427,1
52396,80,6,7.0,1023,770,7,5,31,0,1
52832,80,6,7.0,772,718,7,4,30,0,1
37220,80,6,7.0,112,0,2,0,22,1818926,1
47812,80,6,7.0,841,770,7,5,31,0,1
36306,80,6,7.0,52,0,1,0,20,0,1
34864,80,6,7.0,736,1340,5,4,27,4260644,1
37788,80,6,7.0,112,0,2,0,22,1818708,1
60286,80,6,7.0,52,0,1,0,20,0,1
58268,80,6,7.0,684,770,7,5,31,0,1
49338,8883,6,222.178,36192,4628,89,89,24,4176415,0
51792,80,6,7.0,112,0,2,0,22,760299,1
45580,80,6,7.0,786,770,7,5,31,0,1
38816,80,6,7.0,40,0,1,0,4,0,1
50008,80,6,7.0,717,1340,5,4,27,4260125,1
3415,1,6,238.0,40,40,1,1,20,4294967,0
43474,80,6,7.0,655,658,5,3,30,4288136,1
41860,1090,17,0.0,28,0,1,0,0,0,0
51308,80,6,7.0,714,1340,6,4,31,4257492,1
57682,80,6,7.0,820,770,7,5,31,0,1
53512,78,6,7.000634766214787,88,5,1,0,20,8499,1
55984,80,6,7.0,656,1288,5,3,30,4277213,1
4268,1,6,238.0,40,40,1,1,20,4294967,0
54804,80,6,7.0,628,770,7,5,31,0,1
40726,31073,17,0.0,28,0,1,0,0,0,0
3306,57812,6,20.0,294,120,4,3,29,4294967,0
365,565,17,0.0,66056,0,1436,0,0,4175073,0
53228,80,6,7.0,112,0,2,0,22,62187,1
48787,53,17,0.0,144,0,2,0,0,4292467,0
49064,80,6,7.0,823,770,7,5,31,0,1
57676,80,6,7.0,873,1340,5,4,27,4262441,1
41650,80,6,7.0,743,1340,6,4,31,4275945,1
3164,1,6,238.0,40,40,1,1,20,4294967,0
49332,80,6,7.0,925,770,7,5,31,0,1
53326,80,6,7.0,739,1340,7,4,31,4258375,1
42142,80,6,7.0,717,770,7,5,31,0,1
33248,80,6,7.0,698,1340,6,4,31,4256202,1
60242,80,6,7.0,52,0,1,0,20,0,1
36626,80,6,7.0,52,0,1,0,20,0,1
28285,53,17,5.178,84,254,1,1,0,4294732,0
42998,80,6,7.0,674,1340,5,4,27,4262548,1
50730,80,6,7.0,2500,770,10,5,31,0,1
53594,80,6,7.0,646,710,6,4,27,4284992,1
45886,80,6,7.0,692,1340,5,4,27,4263366,1
58412,80,6,7.0,112,0,2,0,22,1598057,1
3306,42996,6,20.0,294,120,4,3,29,4294967,0
38056,80,6,7.0,774,770,7,5,31,0,1
48720,80,6,7.0,554,1340,5,4,27,4260854,1
52056,80,6,7.0,725,1340,5,4,27,4263757,1
37223,53,17,5.126,67,245,1,1,0,4294732,0
52340,80,6,7.0,52,0,1,0,20,0,1
60518,80,6,7.0,52,0,1,0,20,0,1
57118,80,6,7.0,591,1340,5,4,27,4260698,1
0,0,1,0.0,168,0,2,0,0,4294395,1
36849,6000,17,190.0,28,0,1,0,0,0,0
33300,80,6,7.0,112,0,2,0,22,284007,1
42058,80,6,7.0,716,718,6,4,30,0,1
50343,41774,17,0.0,28,0,1,0,0,0,0
56897,53,17,0.0,148,0,2,0,0,4289919,0
35100,80,6,7.0,112,0,2,0,22,336943,1
39092,80,6,7.0,112,0,2,0,22,1863493,1
0,0,1,0.0,440,0,3,0,0,4277964,1
53502,80,6,7.0,685,1340,5,4,27,4279039,1
36896,3306,6,0.0,434,497,7,6,27,4294768,0
48164,80,6,7.0,578,1340,5,4,27,4263812,1
54426,80,6,7.0,17929,52111,29,39,25,4294758,1
33640,80,6,7.0,878,1340,5,4,27,4278618,1
43010,80,6,7.0,673,1340,5,4,27,4260318,1
0,0,1,0.0,492,0,2,0,0,1247549,1
55330,80,6,7.0,999,770,7,5,31,0,1
53280,80,6,7.0,112,0,2,0,22,814854,1
53606,80,6,7.0,690,710,5,4,27,4283504,1
53364,79,6,7.0001160144327015,694,1344,5,4,27,4280834,1
44178,80,6,7.0,797,710,6,4,31,4275209,1
50342,1038,17,0.0,28,0,1,0,0,0,0
53286,80,6,7.0,52,0,1,0,20,0,1
58824,80,6,7.0,688,770,7,5,31,0,1
52274,80,6,7.0,750,1340,5,4,27,4260856,1
33004,80,6,7.0,747,1340,6,4,31,4240844,1
48260,80,6,7.0,673,710,5,4,27,4289924,1
33776,80,6,7.0,857,770,7,5,31,0,1
55028,80,6,7.0,885,728,5,5,27,4294110,1
47892,80,6,7.0,653,1340,5,4,27,4263679,1
57242,80,6,7.0,805,770,7,5,31,0,1
36136,80,6,7.0,817,770,7,5,31,0,1
53543,53,17,5.126,72,72,1,1,0,4294959,0
52740,80,6,7.0,766,718,6,4,30,0,1
61786,21524,17,0.0,28,0,1,0,0,0,0
36891,80,6,7.000001696895179,658,1339,5,4,27,4294379,1
41594,80,6,7.0,710,1288,5,3,30,4277452,1
35644,80,6,7.0,112,0,2,0,22,1763967,1
47956,80,6,7.0,748,718,6,4,30,0,1
41498,80,6,7.0,696,658,5,3,30,4291875,1
4119,1,6,238.0,40,40,1,1,20,4294967,0
4211,1,6,238.0,40,40,1,1,20,4294967,0
55860,80,6,7.0,884,770,7,5,31,0,1
34692,80,6,7.0,823,710,5,4,27,4282974,1
50770,80,6,7.0,591,1340,6,4,31,4275592,1
50192,80,6,7.0,987,770,7,5,31,0,1
46742,80,6,7.0,808,1340,5,4,27,4262572,1
58970,80,6,7.0,825,770,7,5,31,0,1
53188,80,6,7.0,645,1340,5,4,27,4261649,1
35103,17663,17,0.0,28,0,1,0,0,0,0
35538,80,6,7.0,112,0,2,0,22,1763993,1
38546,80,6,7.0,1045,1340,6,4,31,4258110,1
39914,3306,6,0.0,434,497,7,6,27,4294768,0
52490,80,6,7.0,970,1340,6,4,31,4276123,1
51534,80,6,7.0,112,0,2,0,22,760356,1
57777,53,17,0.0,148,0,2,0,0,4289919,0
0,0,1,0.0,168,0,2,0,0,4294387,1
42164,80,6,7.0,764,658,5,3,30,4287985,1
55514,80,6,7.0,806,770,7,5,31,0,1
80,80,17,0.0,2385573,0,2523,0,0,4263037,0
54818,80,6,7.0,875,710,6,4,31,4287647,1
3416,1,6,238.0,40,40,1,1,20,4294967,0
51520,80,6,7.0,854,1340,9,4,27,4263032,1
38482,80,6,7.0,1029,1340,6,4,31,4258097,1
52700,80,6,7.0,667,770,7,5,31,0,1
58284,80,6,7.0,424,740,5,5,27,4294944,1
40618,80,6,7.0,711,770,7,5,31,0,1
36228,22045,17,0.0,28,0,1,0,0,0,0
37358,80,6,7.0,112,0,2,0,22,1818889,1
55114,80,6,7.0,52,0,1,0,20,0,1
36710,80,6,7.0,112,0,2,0,22,390958,1
38626,80,6,7.0,762,770,7,5,31,0,1
57888,80,6,7.0,829,1340,6,4,31,4237775,1
46680,80,6,7.0,861,770,7,5,31,0,1
48764,3306,6,0.0,434,497,7,6,27,4294768,0
53062,80,6,7.0,656,1340,5,4,27,4260849,1
35282,80,6,7.0,52,0,1,0,20,0,1
42326,80,6,7.0,782,710,6,4,31,4281447,1
80,80,17,0.0,749866,0,815,0,0,2811699,0
54008,3306,6,0.0,434,497,7,6,27,4294769,0
35194,80,6,7.0,723,1340,5,4,27,4264079,1
3392,1,6,238.0,40,40,1,1,20,4294967,0
39632,3306,6,0.0,434,497,7,6,27,4294769,0
60694,80,6,7.0,52,0,1,0,20,0,1
35103,57843,17,0.0,28,0,1,0,0,0,0
54888,80,6,7.0,708,710,6,4,31,4287656,1
55803,53,17,0.0,148,0,2,0,0,4289919,0
46870,53,17,0.0,148,0,2,0,0,4289919,0
41920,80,6,7.0,808,770,7,5,31,0,1
45576,80,6,7.0,622,1340,5,4,27,4278728,1
37974,80,6,7.0,52,0,1,0,20,0,1
50100,53,17,0.0,78,833,1,1,0,4294809,0
36754,53,17,5.126,72,72,1,1,0,4294960,0
2119,1,6,238.0,40,40,1,1,20,4294967,0
56874,80,6,7.0,858,770,7,5,31,0,1
37918,80,6,7.0,955,770,7,5,31,0,1
49696,80,6,7.0,721,1340,5,4,27,4278482,1
57802,80,6,7.0,2176,1340,8,4,27,4269571,1
51678,80,6,7.0,698,710,5,4,27,4282967,1
54320,3306,6,0.0,434,497,7,6,27,4294769,0
35390,80,6,7.0,876,770,7,5,31,0,1
39946,3306,6,0.0,434,497,7,6,27,4294769,0
58902,80,6,7.0,714,1340,5,4,27,4260223,1
80,80,6,7.0,236598,0,839,0,0,4175210,0
58940,80,6,7.0,813,770,7,5,31,0,1
34412,80,6,7.0,741,1340,5,4,27,4278804,1
54724,80,6,7.0,631,710,6,4,31,4287633,1
46132,80,6,7.0,5044,1460,15,6,27,4265232,1
51776,80,6,7.0,52,0,1,0,20,0,1
41470,80,6,7.0,1320,1340,7,4,31,4275399,1
56320,80,6,7.0,674,770,7,5,31,0,1
35054,53,17,0.0,144,0,2,0,0,4289928,0
56674,80,6,7.0,52,0,1,0,20,0,1
35600,80,6,7.0,52,0,1,0,20,0,1
60076,80,6,7.0,569,665,5,4,25,4294806,1
60072,80,6,7.0,937,1340,6,4,31,4254417,1
48784,80,6,7.0,747,710,5,4,27,4284072,1
138,138,17,0.0,236,0,1,0,0,0,0
50342,44968,17,0.0,28,0,1,0,0,0,0
80,42910,6,7.0,770,897,5,7,31,4294967,0
55340,80,6,7.0,654,1340,5,4,27,4260386,1
35948,80,6,7.0,760,770,7,5,31,0,1
3248,1,6,238.0,40,40,1,1,20,4294967,0
60628,80,6,7.0,475,735,5,4,25,4294769,1
35400,80,6,7.0,744,770,7,5,31,0,1
45913,53,17,5.126,50,125,1,1,0,4294959,0
36228,16711,17,0.0,28,0,1,0,0,0,0
49850,80,6,7.0,112,0,2,0,22,556613,1
51986,80,6,7.0,712,1340,6,4,31,4272410,1
59576,80,6,7.0,683,710,5,4,27,4289921,1
52024,80,6,7.0,730,710,5,4,27,4283154,1
44522,80,6,7.0,581,1340,5,4,27,4261166,1
37824,80,6,7.0,717,770,7,5,31,0,1
34248,80,6,7.0,821,770,8,5,31,0,1
52086,80,6,7.0,776,1288,5,3,30,4272428,1
40002,80,6,7.0,767,770,7,5,31,0,1
53344,80,6,7.0,722,710,5,4,27,4285984,1
56328,80,6,7.0,1176,1340,6,4,27,4262339,1
60634,80,6,7.0,52,0,1,0,20,0,1
57234,80,6,7.0,576,1340,5,4,27,4260730,1
40794,80,6,7.0,443,749,5,5,27,4294962,1
59440,80,6,7.0,567,710,5,4,27,4289919,1
3160,1,6,238.0,40,40,1,1,20,4294967,0
39286,80,6,7.0,112,0,2,0,22,1863371,1
52244,80,6,7.0,784,1288,5,3,30,4274496,1
37726,80,6,7.0,652,710,5,4,27,4287407,1
56052,80,6,7.0,604,1340,5,4,27,4278714,1
58530,80,6,7.0,580,1288,5,3,30,4274639,1
53712,80,6,7.0,52,0,1,0,20,0,1
46741,79,6,7.001968944409524,786,1344,6,4,31,4259157,1
58106,80,6,7.0,112,0,2,0,22,1598273,1
52812,80,6,7.0,909,1340,5,4,27,4260288,1
59338,80,6,7.0,863,770,7,5,31,0,1
48826,3306,6,0.0,434,497,7,6,27,4294768,0
36424,80,6,7.0,668,710,5,4,27,4289919,1
34136,80,6,7.0,673,1340,5,4,27,4260416,1
39316,80,6,7.0,737,710,5,4,27,4282966,1
80,80,6,7.0,236880,0,840,0,0,4175039,0
34446,80,6,7.0,682,710,5,4,27,4289914,1
54580,80,6,7.0,629,1340,5,4,27,4260393,1
33334,80,6,7.0,686,710,5,4,27,4284137,1
80,8080,6,7.0,2438658,2478146,2507,2507,0,4175005,0
48528,80,6,7.0,858,1340,5,4,27,4278916,1
54210,80,6,7.0,636,1340,5,4,27,4278557,1
44564,80,6,7.0,711,710,6,4,31,4273839,1
3240,1,6,238.0,40,40,1,1,20,4294967,0
42902,80,6,7.0,678,710,6,4,31,4280900,1
46604,80,6,7.0,648,1340,5,4,27,4278785,1
59326,80,6,7.0,52,0,1,0,20,0,1
50882,80,6,7.0,744,1340,5,4,27,4279346,1
54656,80,6,7.0,725,710,5,4,27,4285812,1
52986,80,6,7.0,736,770,7,5,31,0,1
54284,80,6,7.0,928,770,7,5,31,0,1
0,0,1,0.0,262,0,2,0,0,4267699,1
36274,80,6,7.0,769,710,5,4,27,4289920,1
80,8080,6,7.0,2449737,2487823,2517,2517,0,4175009,0
53268,80,6,7.0,601,1340,5,4,27,4265063,1
39709,20817,17,0.0,28,0,1,0,0,0,0
57004,13,17,0.0,28,0,1,0,0,0,0
3306,57088,6,20.0,294,120,4,3,29,4294967,0
0,0,6,0.0,1360252,0,1559,0,0,4175070,0
46061,53,17,0.0,148,0,2,0,0,4289926,0
45143,53,17,5.126,67,245,1,1,0,4294696,0
53856,53,17,0.0,144,0,2,0,0,4292466,0
34451,53,17,0.0,144,0,2,0,0,4292466,0
36604,80,6,7.0,52,0,1,0,20,0,1
51760,80,6,7.0,745,770,7,5,31,0,1
57320,80,6,7.0,1074,770,7,5,31,0,1
52246,80,6,7.0,1652,1288,6,3,30,4274497,1
41886,80,6,7.0,797,710,6,4,31,4287942,1
36594,80,6,7.0,608,710,5,4,27,4282960,1
53420,80,6,7.0,605,710,5,4,27,4283312,1
33684,80,6,7.0,52,0,1,0,20,0,1
53834,80,6,7.0,112,0,2,0,22,178506,1
80,80,17,0.0,2030789,0,2155,0,0,4175009,0
59552,8883,6,222.178,40564,5980,115,115,24,4176037,0
58778,80,6,7.0,52,0,1,0,20,0,1
54738,80,6,7.0,622,1340,5,4,27,4262280,1
56846,80,6,7.0,709,770,7,5,31,0,1
36458,80,6,7.0,746,1340,5,4,27,4264425,1
59624,80,6,7.0,831,770,7,5,31,0,1
33928,80,6,7.0,52,0,1,0,20,0,1
60268,80,6,7.0,724,1340,5,4,27,4278762,1
60253,78,6,7.000551281061874,4058,762,12,5,31,14825,1
60788,80,6,7.0,657,1340,5,4,27,4262879,1
41488,80,6,7.0,812,1340,6,4,31,4276426,1
39362,80,6,7.0,112,0,2,0,22,1863220,1
57005,41702,17,0.0,28,0,1,0,0,0,0
33998,80,6,7.0,832,770,7,5,31,0,1
54340,80,6,7.0,646,1340,5,4,27,4261360,1
34438,80,6,7.0,52,0,1,0,20,0,1
50120,80,6,7.0,698,1340,5,4,27,4260163,1
41859,1993,17,0.0,28,0,1,0,0,0,0
42560,80,6,7.000916090305188,887,743,6,4,25,4269915,1
55378,80,6,7.0,664,1340,5,4,27,4260392,1
4155,1,6,238.0,40,40,1,1,20,4294967,0
34990,80,6,7.0,112,0,2,0,22,336966,1
37090,80,6,7.0,112,0,2,0,22,390873,1
44436,53,17,5.126,67,245,1,1,0,4294958,0
80,80,6,7.0,8850250,0,9598,0,0,4174975,0
57296,80,6,7.0,52,0,1,0,20,0,1
36228,80,6,7.0,112,0,2,0,22,391066,1
54384,3306,6,0.0,434,497,7,6,27,4294769,0
41618,80,6,7.0,666,770,7,5,31,0,1
50246,80,6,7.0,710,770,7,5,31,0,1
59052,80,6,7.0,52,0,1,0,20,0,1
54504,80,6,7.0,721,1340,5,4,27,4260373,1
60894,80,6,7.0,2404,770,10,5,31,0,1
36314,80,6,7.0,52,0,1,0,20,0,1
59044,80,6,7.0,810,770,7,5,31,0,1
52328,80,6,7.0,680,1340,6,4,31,4276091,1
53512,80,6,7.0,796,710,5,4,27,4282955,1
39602,80,6,7.0,756,718,6,4,30,0,1
54404,80,6,7.0,827,770,7,5,31,0,1
60944,80,6,7.0,3374,1400,15,5,27,4264924,1
0,0,1,0.0,492,0,2,0,0,4270180,1
53918,80,6,7.0,703,710,5,4,27,4287232,1
52416,80,6,7.0,737,1340,5,4,27,4260384,1
59964,80,6,7.0,821,770,7,5,31,0,1
35676,80,6,7.0,52,0,1,0,20,0,1
33628,80,6,7.0,52,0,1,0,20,0,1
38440,80,6,7.0,750,770,7,5,31,0,1
55082,80,6,7.0,703,710,5,4,27,4289920,1
34300,80,6,7.0,709,770,7,5,31,0,1
36732,80,6,7.0,112,0,2,0,22,390954,1
51016,80,6,7.0,725,1340,5,4,27,4278605,1
59990,80,6,7.0,760,770,7,5,31,0,1
56804,80,6,7.0,677,1340,5,4,27,4277932,1
33462,80,6,7.0,661,710,5,4,27,4284131,1
35238,80,6,7.0,52,0,1,0,20,0,1
36143,53,17,5.126,67,245,1,1,0,4294822,0
55176,80,6,7.0,660,1340,5,4,27,4260448,1
54270,80,6,7.0,855,1340,5,4,27,4261341,1
34494,80,6,7.0,912,770,7,5,31,0,1
52004,80,6,7.0,112,0,2,0,22,759979,1
52952,80,6,7.0,813,770,7,5,31,0,1
36756,80,6,7.0,594,710,5,4,27,4286321,1
46408,80,6,7.0,626,1340,5,4,27,4261741,1
45586,53,17,5.126,50,125,1,1,0,4294823,0
39400,80,6,7.0,730,710,5,4,27,4282966,1
53851,80,6,7.000393548406505,883,1335,5,4,27,4268619,1
42580,80,6,7.0,709,1392,6,5,27,4260738,1
59669,53,17,5.126,72,72,1,1,0,4294960,0
42186,80,6,7.0,789,770,7,5,31,0,1
49618,80,6,7.0,807,1340,5,4,27,4278465,1
60956,80,6,7.0,714,770,7,5,31,0,1
35964,80,6,7.0,112,0,2,0,22,1763889,1
32820,80,6,7.0,112,0,2,0,22,284094,1
53502,80,6,7.0,746,770,7,5,31,0,1
47198,80,6,7.0,901,770,7,5,31,0,1
58074,80,6,7.0,112,0,2,0,22,1598296,1
44002,80,6,7.0,724,710,6,4,31,4268105,1
56232,80,6,7.0,766,1340,5,4,27,4260478,1
37630,80,6,7.0,676,1340,5,4,27,4260617,1
47844,22986,17,0.0,28,0,1,0,0,0,0
59220,80,6,7.0,782,1340,5,4,27,4260525,1
52754,80,6,7.0,785,770,7,5,31,0,1
0,0,6,0.0,1358448,0,1557,0,0,4175122,0
51896,80,6,7.0,786,770,7,5,31,0,1
59328,53,17,0.0,144,0,2,0,0,4289920,0
49043,80,6,7.0,44,40,1,1,22,4294967,1
58048,80,6,7.0,1337,762,6,5,27,4294790,1
53280,80,6,7.0,832,770,7,5,31,0,1
48908,80,6,7.0,737,1340,5,4,27,4268879,1
49680,80,6,7.0,112,0,2,0,22,558472,1
0,0,6,0.0,1205208,0,1317,0,0,4175076,0
58684,80,6,7.0,601,1340,5,4,27,4278588,1
54960,80,6,7.0,617,710,5,4,27,4283062,1
42322,80,6,7.0,746,770,7,5,31,0,1
46188,80,6,7.0,698,770,7,5,31,0,1
40758,80,6,7.0,784,718,6,4,30,0,1
41504,80,6,7.0,803,718,6,4,30,0,1
52212,80,6,7.0,819,718,6,4,30,0,1
34866,80,6,7.0,112,0,2,0,22,336991,1
48184,80,6,7.0,843,1340,5,4,27,4261501,1
33424,80,6,7.0,632,1288,5,3,30,4274620,1
57168,80,6,7.0,803,770,7,5,31,0,1
45325,53,17,0.0,222,0,3,0,0,3450079,0
53220,80,6,7.0,675,1340,5,4,27,4264160,1
58506,80,6,7.0,781,770,7,5,31,0,1
37944,80,6,7.0,832,770,7,5,31,0,1
8612,8612,17,0.0,88,0,2,0,0,4294957,0
35196,80,6,7.0,112,0,2,0,22,336923,1
51452,80,6,7.0,844,1288,5,3,30,4276986,1
51408,80,6,7.0,571,1340,5,4,27,4261282,1
53020,80,6,7.0,765,770,7,5,31,0,1
42532,80,6,7.0,690,770,7,5,31,0,1
38873,53,17,0.0,148,0,2,0,0,4289924,0
53214,80,6,7.0,112,0,2,0,22,814870,1
53046,80,6,7.0,52,0,1,0,20,0,1
33004,80,6,7.0,112,0,2,0,22,284061,1
40726,18676,17,0.0,28,0,1,0,0,0,0
