L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label
39105,53,17,0.0,148,0,2,0,0,4289921,0
46824,80,6,7.0,865,710,6,4,31,4266770,1
52360,80,6,7.0,606,1340,6,4,31,4276096,1
51178,80,6,7.0,702,1340,6,4,31,4240046,1
52456,80,6,7.0,1009,770,7,5,31,0,1
51776,80,6,7.0,617,710,5,4,27,4282966,1
55362,80,6,7.0,52,0,1,0,20,0,1
34852,80,6,7.0,112,0,2,0,22,336994,1
58272,80,6,7.0,286,1354,5,5,27,4294906,1
55414,53,17,0.0,144,0,2,0,0,4292467,0
35948,80,6,7.0,642,710,5,4,27,4282960,1
43122,80,6,7.0,594,1340,5,4,27,4260624,1
47861,53,17,0.0,148,0,2,0,0,4289919,0
48676,80,6,7.0,618,1340,5,4,27,4271839,1
56060,80,6,7.0,621,1340,5,4,27,4278707,1
35128,80,6,7.0,52,0,1,0,20,0,1
34782,80,6,7.0,112,0,2,0,22,337009,1
47554,80,6,7.0,652,1340,5,4,27,4261177,1
53818,80,6,7.0,751,770,7,5,31,0,1
3306,53240,6,20.0,294,120,4,3,29,4294967,0
52778,80,6,7.0,788,770,7,5,31,0,1
55036,80,6,7.0,782,658,5,3,30,4287678,1
45764,80,6,7.0,919,1340,5,4,27,4260143,1
56810,80,6,7.0,634,1340,5,4,27,4277934,1
59552,8883,6,222.178,40120,5668,109,109,24,4176309,0
35762,80,6,7.0,112,0,2,0,22,1763936,1
45092,80,6,7.0,950,1340,5,4,27,4278974,1
52490,80,6,7.0,806,770,7,5,31,0,1
42700,80,6,7.0,911,1340,6,4,31,4260691,1
55282,80,6,7.0,1152,770,7,5,31,0,1
36308,80,6,7.0,693,1340,5,4,27,4261350,1
54650,80,6,7.0,746,718,6,4,30,0,1
3306,51760,6,20.0,294,120,4,3,29,4294967,0
46634,80,6,7.0,912,1340,5,4,27,4278790,1
58840,80,6,7.0,613,1340,5,4,27,4278601,1
51064,80,6,7.0,743,1340,6,4,31,4239010,1
38220,80,6,7.0,740,770,7,5,31,0,1
43874,80,6,7.0,725,710,6,4,31,4268086,1
55934,80,6,7.0,723,770,7,5,31,0,1
0,0,1,0.0,492,0,2,0,0,4269525,1
41268,80,6,7.0,599,1288,5,3,30,4277746,1
39852,80,6,7.0,2028,718,10,4,30,0,1
35792,80,6,7.0,112,0,2,0,22,1763924,1
60806,80,6,7.0,805,770,7,5,31,0,1
54704,80,6,7.0,604,718,6,4,30,0,1
41922,80,6,7.0,791,770,7,5,31,0,1
47606,80,6,7.0,645,1340,5,4,27,4261190,1
36720,80,6,7.0,629,710,5,4,27,4289920,1
58264,123,17,0.0,76,76,1,1,0,4294959,0
35060,80,6,7.0,619,710,5,4,27,4283208,1
57920,80,6,7.0,802,1340,6,4,31,4237781,1
36315,514,17,17.0,28,0,1,0,0,0,0
60030,80,6,7.0,703,770,7,5,31,0,1
52922,80,6,7.0,758,1340,5,4,27,4260830,1
50076,53,17,0.0,148,0,2,0,0,4289927,0
35504,80,6,7.0,714,1340,5,4,27,4278898,1
54982,53,17,0.0,144,0,2,0,0,4289919,0
36112,80,6,7.0,657,710,5,4,27,4283167,1
56702,80,6,7.0,898,1340,5,4,27,4262755,1
49004,80,6,7.0,112,0,2,0,22,670806,1
39281,53,17,0.0,148,0,2,0,0,4289928,0
38864,80,6,7.0,838,770,7,5,31,0,1
53542,80,6,7.0,52,0,1,0,20,0,1
0,0,1,0.0,180,0,2,0,0,4269589,1
39210,80,6,7.0,591,1392,6,5,31,4294003,1
33412,80,6,7.0,567,710,5,4,27,4284134,1
54696,80,6,7.0,632,710,5,4,27,4285823,1
46944,80,6,7.0,577,1340,5,4,27,4278149,1
3445,1,6,238.0,40,40,1,1,20,4294967,0
56600,80,6,7.0,52,0,1,0,20,0,1
51208,80,6,7.0,736,1340,6,4,31,4240050,1
53286,80,6,7.0,739,710,5,4,27,4283377,1
51456,80,6,7.0,663,1340,5,4,27,4261289,1
80,80,17,0.0,9070355,0,9593,0,0,4174978,0
50342,29078,17,0.0,28,0,1,0,0,0,0
80,80,6,7.0,236880,0,840,0,0,4175089,0
36574,80,6,7.0,112,0,2,0,22,390991,1
37176,80,6,7.0,665,1340,6,4,31,4258109,1
52520,80,6,7.0,3974,1580,18,8,27,4215759,1
59946,80,6,7.0,1024,770,7,5,31,0,1
60954,80,6,7.0,112,0,2,0,22,284111,1
33986,80,6,7.0,433,687,5,4,25,4294812,1
33208,80,6,7.0,820,710,5,4,27,4282965,1
38806,80,6,7.0,671,770,7,5,31,0,1
60164,80,6,7.0,937,770,7,5,31,0,1
36229,1100,17,0.0,28,0,1,0,0,0,0
37068,80,6,7.0,112,0,2,0,22,390878,1
36466,80,6,7.0,4916,1580,19,8,31,4205943,1
4057,1,6,238.0,40,40,1,1,20,4294967,0
45459,53,17,5.126,62,137,1,1,0,4294822,0
38362,80,6,7.0,112,0,2,0,22,426561,1
1487,1,6,238.0,40,40,1,1,20,4294967,0
56591,80,6,7.0,44,40,1,1,22,4294967,1
39815,53,17,0.0,148,0,2,0,0,4289919,0
35568,80,6,7.0,112,0,2,0,22,1763983,1
36849,764,17,0.0,28,0,1,0,0,0,0
38694,80,6,7.0,3028,1340,10,4,31,4258135,1
42576,80,6,7.0,864,710,6,4,31,4281486,1
33848,80,6,7.0,606,1340,5,4,27,4260261,1
49296,80,6,7.0,730,770,7,5,31,0,1
37218,80,6,6.999324502482965,106,-4,2,0,22,372568,1
49770,80,6,7.0,660,1340,5,4,27,4278482,1
46131,443,6,91.178,2005,4132,16,14,27,4233851,0
57248,80,6,7.0,699,1348,6,4,30,0,1
3306,52748,6,20.0,294,120,4,3,29,4294967,0
51598,80,6,7.0,52,0,1,0,20,0,1
52476,80,6,7.0,44,40,1,1,22,4294967,1
80,80,6,7.0,202476,0,718,0,0,4175003,0
58916,80,6,7.0,741,1340,5,4,27,4260225,1
57004,47765,17,0.0,28,0,1,0,0,0,0
51952,80,6,7.0,668,1340,5,4,27,4263727,1
35130,80,6,7.0,752,1340,5,4,27,4264070,1
57402,80,6,7.0,674,1340,5,4,27,4262110,1
54474,3306,6,0.0,434,497,7,6,27,4294768,0
58654,80,6,7.0,3156,770,11,5,31,0,1
53048,80,6,7.0,112,0,2,0,22,814920,1
59334,80,6,7.0,1024,770,7,5,31,0,1
52930,80,6,7.0,830,770,7,5,31,0,1
57366,80,6,7.0,686,1280,4,3,25,4261299,1
34784,80,6,7.0,885,1340,5,4,27,4260619,1
36900,80,6,7.0,112,0,2,0,22,390914,1
35256,80,6,7.0,592,710,5,4,27,4287322,1
44388,80,6,7.0,609,710,6,4,31,4275240,1
35648,80,6,7.0,112,0,2,0,22,1763966,1
57986,80,6,7.0,112,0,2,0,22,1598372,1
54480,80,6,7.0,841,1340,5,4,27,4260369,1
55822,80,6,7.0,904,770,7,5,31,0,1
59146,80,6,7.0,52,0,1,0,20,0,1
38068,80,6,7.0,755,1340,5,4,27,4262882,1
50256,80,6,7.0,338,1400,6,5,27,4294451,1
42514,80,6,7.0,940,710,6,4,31,4281476,1
48374,53,17,0.0,148,0,2,0,0,4289919,0
47462,80,6,7.0,706,1340,5,4,27,4263059,1
42602,80,6,7.0,889,1392,6,5,27,4260741,1
137,137,17,0.0,3942,0,45,0,0,4242742,0
38192,80,6,7.0,673,1340,6,4,31,4239662,1
59758,80,6,7.0,1002,1340,7,4,27,4273427,1
3306,39136,6,20.0,294,120,4,3,29,4294967,0
80,80,6,7.0,202476,0,718,0,0,4175086,0
54476,80,6,7.0,880,770,7,5,31,0,1
38030,80,6,7.0,818,770,7,5,31,0,1
3389,1,6,238.0,40,40,1,1,20,4294967,0
52178,80,6,7.0,601,1288,5,3,30,4273470,1
32950,80,6,7.0,657,710,5,4,27,4289919,1
47844,3283,17,0.0,28,0,1,0,0,0,0
51686,80,6,7.0,836,770,7,5,31,0,1
35096,80,6,7.0,825,770,7,5,31,0,1
53585,42639,17,0.0,28,0,1,0,0,0,0
55742,80,6,7.0,608,1340,6,4,31,4239386,1
43060,80,6,7.0,695,1340,5,4,27,4261360,1
48188,80,6,7.0,755,1340,5,4,27,4261502,1
43298,80,6,7.0,695,1340,5,4,27,4261688,1
51154,80,6,7.0,739,1340,5,4,27,4278613,1
59336,80,6,7.0,52,0,1,0,20,0,1
53262,80,6,7.0,748,710,5,4,27,4289920,1
33618,80,6,7.0,764,770,7,5,31,0,1
47542,53,17,0.0,148,0,2,0,0,4289919,0
38556,80,6,7.0,778,770,7,5,31,0,1
41933,53,17,0.0,148,0,2,0,0,4289922,0
61786,8010,17,0.0,28,0,1,0,0,0,0
59294,80,6,7.0,286,1400,5,5,27,4294959,1
53340,80,6,7.0,52,0,1,0,20,0,1
53585,45441,17,0.0,28,0,1,0,0,0,0
39770,80,6,7.0,640,718,6,4,30,0,1
41924,80,6,7.0,926,710,6,4,31,4287947,1
53518,80,6,7.0,960,770,8,5,31,0,1
32906,80,6,7.0,727,710,5,4,27,4289919,1
55468,80,6,7.0,52,0,1,0,20,0,1
60188,80,6,7.0,818,770,7,5,31,0,1
33568,80,6,7.0,928,710,6,4,27,4284131,1
53038,80,6,7.0,112,0,2,0,22,62436,1
37166,80,6,7.0,763,710,5,4,27,4283369,1
51730,80,6,7.0,790,770,7,5,31,0,1
35094,80,6,7.0,52,0,1,0,20,0,1
51962,80,6,7.000308887448042,761,1315,5,4,31,4264242,1
60370,80,6,7.0,963,770,7,5,31,0,1
80,80,6,7.0,913398,0,3239,0,0,4175013,0
35158,80,6,7.0,692,710,5,4,27,4283224,1
52070,80,6,7.0,770,770,7,5,31,0,1
59056,80,6,7.0,965,770,7,5,31,0,1
33594,80,6,7.0,750,770,7,5,31,0,1
48326,80,6,7.0,112,0,2,0,22,670960,1
55396,80,6,7.0,662,710,6,4,31,4294833,1
46710,80,6,7.0,816,710,6,4,31,4276546,1
40080,3306,6,0.0,434,497,7,6,27,4294769,0
40114,80,6,7.0,821,770,7,5,31,0,1
33160,80,6,7.0,789,1340,6,4,31,4256190,1
51120,80,6,7.0,704,1340,5,4,27,4278608,1
36338,80,6,7.0,112,0,2,0,22,1763803,1
53436,80,6,7.0,676,710,5,4,27,4283314,1
37824,80,6,7.0,52,0,1,0,20,0,1
56568,80,6,7.0,746,1340,5,4,27,4262729,1
52796,80,6,7.0,777,718,6,4,30,0,1
54744,80,6,7.0,4196,718,12,4,30,0,1
4132,1,6,238.0,40,40,1,1,20,4294967,0
51362,80,6,7.0,671,1340,5,4,27,4261282,1
53098,80,6,7.0,653,710,5,4,27,4283096,1
33726,80,6,7.0,631,1340,5,4,27,4278607,1
53648,80,6,7.0,887,770,7,5,31,0,1
51732,80,6,7.0,576,1340,5,4,27,4261968,1
0,0,1,0.0,548,0,3,0,0,2173927,1
35147,31073,17,0.0,28,0,1,0,0,0,0
50944,80,6,7.0,792,1340,5,4,27,4279344,1
51084,80,6,7.0,687,718,6,4,30,0,1
44888,80,6,7.0,709,1340,5,4,27,4262345,1
59344,80,6,7.0,812,770,7,5,31,0,1
41859,773,17,0.0,28,0,1,0,0,0,0
60152,80,6,7.0,798,770,7,5,31,0,1
44054,80,6,7.0,620,710,6,4,31,4268112,1
55586,80,6,7.0,626,1340,6,4,31,4239348,1
52738,80,6,7.0,829,770,7,5,31,0,1
52446,80,6,7.0,627,1340,5,4,27,4260388,1
37462,80,6,7.0,826,770,7,5,31,0,1
39178,80,6,7.0,566,1340,5,4,31,4294314,1
60192,80,6,7.0,814,770,7,5,31,0,1
54378,80,6,7.0,729,1340,5,4,27,4275477,1
45614,80,6,7.0,789,770,7,5,31,0,1
48624,3306,6,0.0,434,497,7,6,27,4294769,0
0,0,6,0.0,1359091,0,1558,0,0,4175052,0
55366,53,17,0.0,148,0,2,0,0,4289919,0
55674,80,6,7.0,783,770,7,5,31,0,1
3494,1,6,238.0,40,40,1,1,20,4294967,0
37848,80,6,7.0,744,1340,5,4,27,4277850,1
40872,80,6,7.0,574,718,6,4,30,0,1
39592,80,6,7.0,763,770,7,5,31,0,1
3306,43004,6,20.0,170,80,2,2,29,4294967,0
55550,80,6,7.0,892,770,7,5,31,0,1
36428,80,6,7.0,52,0,1,0,20,0,1
39996,80,6,7.0,764,770,7,5,31,0,1
33676,80,6,7.0,707,1340,5,4,27,4278624,1
44354,80,6,7.0,784,710,6,4,31,4275232,1
48682,80,6,7.0,815,710,5,4,27,4289089,1
0,0,1,0.0,492,0,2,0,0,4270002,1
56514,80,6,7.0,783,1340,5,4,27,4278508,1
59422,80,6,7.0,704,1340,5,4,27,4260551,1
55406,80,6,7.0,750,770,7,5,31,0,1
34646,80,6,7.0,862,770,7,5,31,0,1
54166,80,6,7.0,753,770,7,5,31,0,1
43452,80,6,7.0,806,710,6,4,31,4288132,1
43396,80,6,7.0,877,710,6,4,31,4280974,1
41182,80,6,7.0,112,0,2,0,22,1897949,1
50836,80,6,7.0,874,770,7,5,31,0,1
59204,80,6,7.0,643,1340,5,4,27,4260511,1
55193,5355,17,0.0,104,0,2,0,0,4294859,0
58673,79,6,7.001111204497154,837,785,7,5,31,-2516,1
59520,80,6,7.0,897,770,7,5,31,0,1
35578,80,6,7.0,52,0,1,0,20,0,1
37390,80,6,7.0,835,770,7,5,31,0,1
33372,80,6,7.0,424,730,5,5,27,4294966,1
56906,80,6,7.0,52,0,1,0,20,0,1
36272,80,6,7.0,52,0,1,0,20,0,1
54054,80,6,7.0,829,1288,5,3,30,4276832,1
35216,80,6,7.0,886,1392,6,5,27,4263914,1
48172,80,6,7.0,112,0,2,0,22,671009,1
42180,80,6,7.0,849,770,7,5,31,0,1
48658,80,6,7.0,718,1340,5,4,27,4271837,1
47490,80,6,7.0,748,770,7,5,31,0,1
38766,80,6,7.0,793,770,7,5,31,0,1
56476,80,6,7.0,822,770,7,5,31,0,1
35796,80,6,7.0,607,710,5,4,27,4282965,1
52058,80,6,7.0,909,770,7,5,31,0,1
59846,80,6,7.0,884,770,7,5,31,0,1
45510,80,6,7.0,815,718,6,4,30,0,1
39180,80,6,7.0,112,0,2,0,22,1863472,1
35570,80,6,7.0,812,770,7,5,31,0,1
45230,80,6,7.0,781,1340,5,4,27,4279004,1
52730,80,6,7.0,687,1288,5,3,30,4276159,1
57700,80,6,7.0,775,1340,5,4,27,4262433,1
52856,80,6,7.0,643,1340,5,4,27,4260742,1
60564,80,6,7.0,52,0,1,0,20,0,1
0,0,1,0.0,80,0,2,0,0,899880,1
46344,80,6,7.0,807,770,7,5,31,0,1
54106,80,6,7.0,112,0,2,0,22,1545015,1
33116,80,6,7.0,627,1340,6,4,31,4256184,1
2538,1,6,238.0,40,40,1,1,20,4294967,0
33754,80,6,7.0,52,0,1,0,20,0,1
51356,80,6,7.0,112,0,2,0,22,760396,1
48250,80,6,7.0,973,1340,5,4,27,4261512,1
3306,33018,6,20.0,294,120,4,3,29,4294967,0
43126,80,6,7.0,747,710,6,4,31,4280935,1
54762,80,6,7.0,709,770,7,5,31,0,1
43612,80,6,7.0,689,710,6,4,31,4268045,1
56804,80,6,7.0,586,1340,5,4,27,4261664,1
42145,80,6,6.999686485173581,1046,741,7,5,31,7941,1
37058,80,6,7.0,112,0,2,0,22,390880,1
52256,80,6,7.0,738,1340,5,4,27,4278706,1
54482,80,6,7.0,716,770,7,5,31,0,1
35066,80,6,7.0,112,0,2,0,22,1304685,1
48200,80,6,7.0,674,1340,5,4,27,4261504,1
41774,80,6,7.0,735,658,5,3,30,4291913,1
57000,80,6,7.0,52,0,1,0,20,0,1
41214,80,6,7.0,900,770,7,5,31,0,1
56066,80,6,7.0,663,770,7,5,31,0,1
38738,80,6,7.0,854,770,7,5,31,0,1
3382,1,6,238.0,40,40,1,1,20,4294967,0
38114,80,6,7.0,677,710,5,4,27,4289921,1
41832,80,6,7.0,797,710,6,4,31,4287933,1
35264,80,6,7.0,52,0,1,0,20,0,1
58654,80,6,7.0,52,0,1,0,20,0,1
55518,80,6,7.0,52,0,1,0,20,0,1
56866,80,6,7.0,899,770,7,5,31,0,1
36270,80,6,7.0,736,710,5,4,27,4283163,1
3447,1,6,238.0,40,40,1,1,20,4294967,0
48138,80,6,7.0,602,1340,5,4,27,4277515,1
80,8080,6,7.0,2421496,2461872,2490,2490,0,4175524,0
33936,80,6,7.0,786,770,7,5,31,0,1
57618,80,6,7.0,806,770,7,5,31,0,1
39904,3306,6,0.0,434,497,7,6,27,4294769,0
42146,80,6,7.0,742,658,5,3,30,4287983,1
36850,22123,17,0.0,28,0,1,0,0,0,0
42698,53,17,5.126,62,137,1,1,0,4294822,0
57536,80,6,7.0,635,1340,5,4,27,4279732,1
49578,80,6,7.0,771,770,7,5,31,0,1
52160,80,6,6.998183434787753,696,742,5,4,27,4280630,1
60672,80,6,7.0,655,1340,5,4,27,4277886,1
3456,80,17,0.0,2532037,2488712,2517,2517,0,4175020,0
57752,80,6,7.0,760,1340,5,4,27,4262453,1
0,0,1,0.0,6914,0,121,0,0,4175672,1
37176,3306,6,0.0,434,497,7,6,27,4294769,0
53422,80,6,7.0,52,0,1,0,20,0,1
58498,80,6,7.0,821,770,7,5,31,0,1
48644,3306,6,0.0,434,497,7,6,27,4294769,0
38771,80,6,7.0,84,44,2,1,22,4294966,1
52440,80,6,7.0,4236,718,15,4,30,0,1
58582,80,6,7.0,659,1340,5,4,27,4278572,1
56674,80,6,7.0,713,718,6,4,30,0,1
3306,50354,6,20.0,242,80,3,2,28,4294967,0
40135,80,6,7.0,84,44,2,1,22,4294967,1
58390,80,6,7.0,863,1340,6,4,31,4256239,1
53114,80,6,7.0,52,0,1,0,20,0,1
47386,80,6,7.0,869,770,7,5,31,0,1
60098,80,6,7.0,52,0,1,0,20,0,1
37788,80,6,7.0,751,770,7,5,31,0,1
39709,8900,17,0.0,28,0,1,0,0,0,0
39780,53,17,5.126,72,72,1,1,0,4294959,0
54342,80,6,7.0,867,710,5,4,27,4282932,1
56282,80,6,7.0,52,0,1,0,20,0,1
52104,80,6,7.0,817,1288,5,3,30,4272431,1
40026,80,6,7.0,676,770,7,5,31,0,1
37302,3306,6,0.0,434,497,7,6,27,4294769,0
34590,80,6,7.0,52,0,1,0,20,0,1
45378,80,6,7.0,902,770,7,5,31,0,1
39301,53,17,5.126,62,137,1,1,0,4294823,0
43148,80,6,7.0,877,710,6,4,31,4280938,1
57770,80,6,7.0,756,770,7,5,31,0,1
41420,80,6,7.0,657,658,5,3,30,4290425,1
49338,8883,6,222.178,37942,5096,99,98,24,4176627,0
40384,80,6,7.0,3868,718,13,4,30,0,1
3306,55942,6,20.0,294,120,4,3,29,4294967,0
53150,80,6,7.0,112,0,2,0,22,814894,1
52722,80,6,7.0,912,1288,5,3,30,4276158,1
43076,80,6,7.0,665,710,5,4,27,4283069,1
53076,80,6,7.0,566,1340,5,4,27,4264136,1
0,0,1,0.0,40,0,1,0,0,0,1
38602,80,6,7.0,1036,770,7,5,31,0,1
38164,80,6,7.0,755,710,5,4,27,4289921,1
80,80,6,7.0,159330,0,565,0,0,4214381,0
55330,80,6,7.0,999,770,7,5,31,0,1
37766,80,6,7.0,2100,1340,8,4,27,4260626,1
3456,80,17,0.0,2533655,2489481,2519,2519,0,4174992,0
48524,3306,6,0.0,434,497,7,6,27,4294769,0
36849,18331,17,0.0,28,0,1,0,0,0,0
33116,80,6,7.0,714,770,7,5,31,0,1
46508,80,6,7.0,714,1340,5,4,27,4278770,1
59582,80,6,7.0,112,0,2,0,22,231052,1
34714,80,6,7.0,52,0,1,0,20,0,1
47844,49170,17,0.0,28,0,1,0,0,0,0
4353,1,6,238.0,40,40,1,1,20,4294967,0
56612,80,6,7.0,604,1340,5,4,27,4262748,1
59952,80,6,7.0,810,770,7,5,31,0,1
36229,80,17,0.0,42,0,1,0,0,0,1
48398,3306,6,0.0,434,497,7,6,27,4294769,0
36148,80,6,7.0,706,710,5,4,27,4283164,1
33242,80,6,7.0,663,1340,6,4,31,4256202,1
49054,3306,6,0.0,434,497,7,6,27,4294767,0
56551,80,6,7.0,84,44,2,1,22,4294966,1
42572,80,6,7.0,112,0,2,0,22,1568718,1
37126,3306,6,0.0,434,497,7,6,27,4294768,0
42250,80,6,7.0,1158,770,7,5,31,0,1
33240,80,6,7.0,112,0,2,0,22,284019,1
51840,80,6,7.0,849,1288,5,3,30,4287512,1
47499,53,17,0.0,56,1125,1,1,0,4294909,0
37624,80,6,7.0,720,1340,5,4,27,4260616,1
56160,80,6,7.0,786,1340,5,4,27,4275624,1
43432,80,6,7.0,818,710,6,4,31,4288127,1
35400,80,6,7.0,937,738,6,5,27,4294893,1
56724,80,6,7.0,737,718,6,4,30,0,1
3306,39068,6,20.0,294,120,4,3,29,4294967,0
42556,80,6,7.0,842,1340,5,4,27,4261367,1
40378,53,17,0.0,148,0,2,0,0,4289919,0
37158,80,6,7.0,715,710,5,4,27,4283368,1
53204,80,6,7.0,52,0,1,0,20,0,1
39126,80,6,7.0,112,0,2,0,22,1863485,1
80,80,17,0.0,2316302,0,2513,0,0,4174988,0
46036,80,6,7.0,760,770,7,5,31,0,1
59072,80,6,7.0,52,0,1,0,20,0,1
51842,80,6,7.0,112,0,2,0,22,760287,1
57422,80,6,7.0,949,770,7,5,31,0,1
39522,80,6,7.0,879,770,7,5,31,0,1
50792,80,6,7.0,763,1288,5,3,30,4275596,1
48264,80,6,7.0,729,1340,5,4,27,4261514,1
56306,80,6,7.0,732,770,7,5,31,0,1
52074,80,6,7.0,1002,770,7,5,31,0,1
41452,80,6,7.0,623,658,5,3,30,4290439,1
35892,80,6,7.0,112,0,2,0,22,1763903,1
59902,80,6,7.0,625,770,7,5,31,0,1
51882,80,6,7.0,821,770,7,5,31,0,1
57788,80,6,7.0,870,770,7,5,31,0,1
57532,80,6,7.0,859,1340,9,4,27,4264371,1
41310,80,6,7.0,773,770,7,5,31,0,1
58148,80,6,7.0,951,710,5,4,27,4289891,1
59922,80,6,7.0,808,1340,6,4,31,4236138,1
36448,80,6,7.0,52,0,1,0,20,0,1
35144,80,6,7.0,1012,770,7,5,31,0,1
52992,80,6,7.0,569,1340,5,4,27,4274639,1
59426,80,6,7.0,52,0,1,0,20,0,1
45174,80,6,7.0,789,770,7,5,31,0,1
59024,80,6,7.0,52,0,1,0,20,0,1
58380,80,6,7.0,654,1340,6,4,31,4256237,1
56144,80,6,7.0,889,770,8,5,31,0,1
41859,1000,17,0.0,28,0,1,0,0,0,0
40488,80,6,7.0,880,770,7,5,31,0,1
41986,80,6,7.0,720,710,6,4,31,4287957,1
53280,19047,17,0.0,28,0,1,0,0,0,0
39856,80,6,7.0,770,770,7,5,31,0,1
34044,80,6,7.0,716,770,7,5,31,0,1
35220,80,6,7.0,112,0,2,0,22,336887,1
58266,80,6,7.0,758,1340,6,4,31,4256218,1
39641,79,6,7.000311848147558,129,-5,2,0,22,344938,1
34158,80,6,7.0,826,770,7,5,31,0,1
0,0,1,0.0,346,0,3,0,0,901044,1
60998,80,6,7.0,705,710,5,4,27,4289920,1
34486,53,17,5.126,67,245,1,1,0,4294756,0
43044,80,6,7.0,714,710,6,4,31,4280922,1
60982,80,6,7.0,617,710,5,4,27,4289921,1
4378,1,6,238.0,40,40,1,1,20,4294967,0
39044,80,6,7.0,582,1340,5,4,31,4294589,1
48090,80,6,7.0,713,1340,5,4,27,4262200,1
58540,80,6,7.0,112,0,2,0,22,1597948,1
58716,443,6,91.126,150,98,2,1,24,4294961,0
34930,80,6,7.0,52,0,1,0,20,0,1
40845,53,17,0.0,148,0,2,0,0,4289919,0
80,80,17,0.0,1962559,0,2130,0,0,4193554,0
54816,80,6,7.0,819,1340,5,4,27,4262293,1
42570,80,6,7.0,112,0,2,0,22,1568721,1
52022,80,6,7.0,96,0,2,0,22,2535833,1
58325,80,6,6.9994358375062244,613,1337,5,4,27,4255214,1
52605,53,17,0.0,144,0,2,0,0,4289920,0
53588,80,6,7.0,617,1340,5,4,27,4277477,1
36474,80,6,7.0,112,0,2,0,22,391012,1
58564,80,6,7.0,840,770,7,5,31,0,1
52076,80,6,7.0,829,710,5,4,27,4283155,1
34682,80,6,7.0,4936,1460,16,6,27,4263364,1
34038,80,6,7.0,112,0,2,0,22,1711027,1
53426,80,6,7.0,680,1340,5,4,27,4267999,1
4203,1,6,238.0,40,40,1,1,20,4294967,0
51536,80,6,7.0,727,710,5,4,27,4289923,1
45872,80,6,7.0,790,770,7,5,31,0,1
3409,1,6,238.0,40,40,1,1,20,4294967,0
45188,80,6,7.0,855,770,7,5,31,0,1
34616,80,6,7.0,112,0,2,0,22,337044,1
36849,37843,17,0.0,28,0,1,0,0,0,0
56808,80,6,7.0,803,770,7,5,31,0,1
57604,80,6,7.0,633,1340,5,4,27,4262422,1
36888,80,6,7.0,718,1340,6,4,31,4240738,1
36464,80,6,7.0,634,710,5,4,27,4282961,1
53210,80,6,7.0,678,710,6,4,31,4288045,1
51526,80,6,7.0,673,1340,5,4,27,4278341,1
56822,80,6,7.0,52,0,1,0,20,0,1
34401,20762,17,0.0,28,0,1,0,0,0,0
49912,80,6,7.0,821,770,7,5,31,0,1
39902,80,6,7.0,736,770,7,5,31,0,1
53380,80,6,7.0,52,0,1,0,20,0,1
50786,80,6,7.0,800,1340,6,4,31,4275595,1
53334,80,6,7.0,768,710,5,4,27,4286986,1
58496,80,6,7.0,787,710,5,4,27,4283482,1
52254,80,6,7.0,676,718,6,4,30,0,1
38578,80,6,7.0,824,770,7,5,31,0,1
54640,80,6,7.0,739,1340,5,4,27,4260403,1
56108,80,6,7.0,778,770,7,5,31,0,1
58998,80,6,7.0,52,0,1,0,20,0,1
35012,80,6,7.0,112,0,2,0,22,336961,1
58754,80,6,7.0,871,770,7,5,31,0,1
34444,80,6,7.0,680,770,7,5,31,0,1
59024,80,6,7.0,685,1340,5,4,27,4260247,1
51828,80,6,7.0,112,0,2,0,22,760291,1
53256,80,6,7.0,112,0,2,0,22,814860,1
51224,80,6,7.0,606,718,6,4,30,0,1
43484,80,6,7.0,713,658,5,3,30,4288138,1
39709,9877,17,0.0,28,0,1,0,0,0,0
34366,80,6,7.0,733,710,5,4,27,4289921,1
52502,80,6,7.0,784,1340,6,4,31,4276125,1
57752,80,6,7.0,684,770,7,5,31,0,1
3303,1,6,238.0,40,40,1,1,20,4294967,0
47426,53,17,0.0,148,0,2,0,0,4289919,0
38326,80,6,7.0,592,710,5,4,27,4289914,1
3306,52380,6,20.0,294,120,4,3,29,4294967,0
32920,80,6,7.0,968,770,7,5,31,0,1
52940,80,6,7.0,698,710,5,4,27,4282925,1
33660,80,6,7.0,651,1340,5,4,27,4278597,1
57588,80,6,7.0,912,770,7,5,31,0,1
35904,80,6,7.0,757,1340,5,4,27,4275887,1
59428,80,6,7.0,904,770,7,5,31,0,1
53418,80,6,7.0,598,710,5,4,27,4283312,1
37094,3306,6,0.0,434,497,7,6,27,4294768,0
9974,53,17,5.178,79,216,1,1,0,4294731,0
46549,80,6,7.0,84,44,2,1,22,4294967,1
51444,80,6,7.0,803,1288,5,3,30,4276985,1
36704,80,6,7.0,112,0,2,0,22,390960,1
3287,1,6,238.0,40,40,1,1,20,4294967,0
38006,80,6,7.0,52,0,1,0,20,0,1
57876,80,6,7.0,796,718,6,4,30,0,1
42566,80,6,7.0,709,1340,5,4,27,4261361,1
36540,80,6,7.0,687,710,5,4,27,4282959,1
56172,80,6,7.0,699,1340,5,4,27,4275585,1
36108,80,6,7.0,710,1340,5,4,27,4261069,1
60904,80,6,7.0,790,770,7,5,31,0,1
40138,80,6,7.0,694,770,7,5,31,4294967,1
55080,80,6,7.0,602,710,5,4,27,4289920,1
46802,80,6,7.0,747,770,7,5,31,0,1
